assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
93727073,Serpophaga nigricans,22699334,,5050000,,,,,,1000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93727485,Serpophaga subcristata,103681997,,7870000,,,,,,2000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93727960,Inezia tenuirostris,22699346,,104000,,,,,,800,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93728140,Inezia inornata,22699350,,1360000,,,,,,700,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93728524,Stigmatura budytoides,22699365,,5690000,,,,,,2700,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93728721,Uromyias agilis,22699369,,179000,,,,,1800,3400,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93728894,Uromyias agraphia,22699376,,167000,,,,,2700,3600,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93729059,Anairetes alpinus,22699383,,203000,,,,,3700,4500,150-700,,11-100,3.6,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
93729347,Anairetes nigrocristatus,22699387,,64000,,,,,2000,4200,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93729512,Anairetes reguloides,22699393,,252000,,,,,,3500,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93729681,Anairetes flavirostris,22699397,,3630000,,,,,1000,3700,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93729887,Anairetes fernandezianus,22699401,,140,,,,,,900,,,,3.6,Not a Migrant,1,No,,1985,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93730121,Anairetes parulus,22699406,,7270000,,,,,,4200,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93730354,Tachuris rubrigastra,22699410,,6920000,,,,,,4200,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93731152,Polystictus superciliaris,22699423,,567000,,,,,900,1950,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93731375,Pseudocolopteryx sclateri,22699427,,10800000,,,,,,500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93731569,Pseudocolopteryx acutipennis,22699430,,4080000,,,,,2200,3550,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93732060,Euscarthmus meloryphus,103681055,,14400000,,,,,,2100,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93732546,Pogonotriccus ophthalmicus,22699458,,3570000,,,,,600,2400,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93732938,Pogonotriccus lanyoni,22699469,,34800,,,,,450,900,600-1700,,8,3.6,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93733426,Pogonotriccus poecilotis,22699477,,2250000,,,,,1500,2400,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93733591,Phylloscartes nigrifrons,22699481,,186000,,,,,800,1800,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93733768,Pogonotriccus chapmani,22699484,,275000,,,,,1000,2000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93733938,Phylloscartes gualaquizae,22699488,,200000,,,,,700,2000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93734157,Phylloscartes flaviventris,22699491,,5900,,,,,300,1200,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93734325,Phylloscartes roquettei,22699494,,316000,,,,,400,900,1500-7000,,7,3.6,Not a Migrant,2-100,Yes,,2009,No,Yes,No,No,No,No,No,,,No,No,"Yes, over entire range",
93734642,Phylloscartes paulista,22699497,,818000,,,,,,500,1500-7000,,11-100,3.6,Not a Migrant,2-100,No,,,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93734913,Phylloscartes oustaleti,22699509,,219000,,,,,500,900,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93736075,Phylloscartes virescens,22699527,,1340000,,,,,,500,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93736439,Myiornis albiventris,22699534,,568000,,,,,400,1200,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93736602,Myiornis auricularis,22699539,,2090000,,,,,,1250,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93736956,Myiornis ecaudatus,22699549,,7600000,,,,,,950,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93737365,Lophotriccus vitiosus,22699559,,3770000,,,,,,800,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93737566,Lophotriccus eulophotes,22699564,,329000,,,,,,400,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93738527,Cnipodectes subbrunneus,22699590,,3450000,,,,,,1200,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93739126,Rhynchocyclus fulvipectus,22699602,,2290000,,,,,750,2300,U,,,3.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93739834,Tolmomyias poliocephalus,22699615,,10000000,,,,,,1000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93740074,Tolmomyias flaviventris,103680560,,10200000,,,,,,1100,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93740329,Platyrinchus saturatus,22699626,,4810000,,,,,,900,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93740988,Platyrinchus coronatus,22699635,,8260000,,,,,,1650,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93741402,Platyrinchus platyrhynchos,22699641,,6410000,,,,,,900,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93742094,Onychorhynchus occidentalis,22699653,,64700,,,,,,900,2500-9999,,11-100,3.6,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93742704,Myiotriccus ornatus,103680660,,390000,,,,,300,2300,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93742873,Myiophobus flavicans,22699668,,2300000,,,,,900,2700,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93743207,Myiophobus inornatus,22699674,,131000,,,,,1000,2600,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93743369,Myiophobus roraimae,22699677,,2340000,,,,,500,2000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93743570,Nephelomyias pulcher,22699680,,1420000,,,,,1400,3050,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93743745,Nephelomyias lintoni,22699688,,20300,,,,,2250,3050,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93743986,Nephelomyias ochraceiventris,22699696,,342000,,,,,2200,3500,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93744147,Myiophobus fasciatus,103682408,,17000000,,,,,,,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93744452,Myiophobus cryptoxanthus,22699708,,147000,,,,,300,1100,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93745294,Pyrrhomyias cinnamomeus,22699730,,5370000,,,,,600,3350,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93745766,Lathrotriccus euleri,22699751,,12600000,,,,,,1500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93746065,Lathrotriccus griseipectus,22699757,,83500,,,,,,1750,2500-9999,,11-100,3.6,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93746672,Aphanotriccus audax,22699770,,280000,,,,,,600,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93747667,Mitrephanes olivaceus,22699783,,395000,,,,,1000,2000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93748584,Contopus fumigatus,22699804,,5690000,,,,,500,2800,U,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93749578,Contopus cinereus,103683886,,6580000,,,,,,,,,,3.5,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93750078,Contopus albogularis,22699827,,129000,,,,,400,700,U,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93750251,Contopus caribaeus,22699830,,516000,,,,,,1800,,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93754981,Silvicultrix frontalis,22699898,,2440000,,,,,1600,4000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93755153,Silvicultrix jelskii,22699905,,129000,,,,,1300,3400,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93755311,Silvicultrix diadema,22699912,,1020000,,,,,1700,3100,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93755492,Silvicultrix pulchella,22699919,,548000,,,,,1700,2800,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93755652,Ochthoeca cinnamomeiventris,103682781,,448000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93755837,Ochthoeca rufipectoralis,22699930,,2850000,,,,,2000,3600,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93756226,Ochthoeca oenanthoides,22699938,,1270000,,,,,2000,4500,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93756423,Ochthoeca leucophrys,22699943,,2040000,,,,,2000,3700,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93757121,Colorhamphus parvirostris,22699963,,1020000,,,,,,2000,U,,,3.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93757309,Ochthornis littoralis,22699970,,5690000,,,,,,600,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93757674,Myiotheretes striaticollis,22699987,,3850000,,,,,1500,3700,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93758197,Myiotheretes fumigatus,22699997,,2010000,,,,,1800,3000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93758374,Myiotheretes fuscorufus,22700002,,261000,,,,,1900,3550,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93758538,Xolmis pyrope,22700007,,1140000,,,,,,3050,U,,,3.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93758738,Xolmis cinereus,22700010,,8610000,,,,,,1200,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93758957,Xolmis coronatus,22700019,,1260000,,,,,,1500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93759152,Xolmis velatus,22700027,,8370000,,,,,,1000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93759331,Xolmis irupero,22700035,,7360000,,,,,,1300,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93759552,Xolmis rubetra,22700038,,782000,,,,,,1000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93759744,Xolmis salinarum,22700045,,24900,,,,,100,200,U,,1,3.6,Not a Migrant,1,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93760286,Neoxolmis rufiventris,22700069,,465000,,,,,,1200,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93760506,Agriornis montanus,22700072,,5190000,,,,,2000,4500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93761030,Agriornis lividus,22700095,,1170000,,,,,,1800,U,,,3.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93761808,Muscisaxicola maculirostris,22700132,,4350000,,,,,1000,4000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93762013,Muscisaxicola fluviatilis,22700137,,2280000,,,,,,800,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93762202,Muscisaxicola maclovianus,22700142,,1670000,,,,,,1200,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93762636,Muscisaxicola rufivertex,103683296,,1650000,,,,,300,4500,U,,,3.6,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93762841,Muscisaxicola juninensis,22700168,,880000,,,,,3200,5000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93763028,Muscisaxicola albilora,22700173,,990000,,,,,1500,2500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93763249,Muscisaxicola cinereus,22700183,,1100000,,,,,2500,5000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93763472,Muscisaxicola albifrons,22700193,,411000,,,,,4000,5600,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93763651,Muscisaxicola flavinucha,22700198,,1350000,,,,,500,4500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93764019,Muscigralla brevicauda,22700208,,745000,,,,,,1500,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93764187,Lessonia oreas,22700213,,1520000,,,,,2800,4000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93764389,Lessonia rufa,22700216,,2280000,,,,,,2000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93764627,Knipolegus striaticeps,22700220,,1070000,,,,,,1900,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93764804,Knipolegus hudsoni,22700223,,565000,,,,,,500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93764991,Knipolegus poecilocercus,22700228,,4960000,,,,,,350,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93765184,Knipolegus signatus,103683026,,83100,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93766417,Knipolegus lophotes,22700261,,3120000,,,,,,1250,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93766598,Hymenops perspicillatus,22700266,,3740000,,,,,,3350,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93767091,Fluvicola albiventer,22700279,,8140000,,,,,,1000,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93767511,Arundinicola leucocephala,22700291,,14100000,,,,,,600,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93768087,Alectrurus risora,22700303,,132000,,,,,,500,6000-15000,,11-100,3.6,Full Migrant,2-100,No,,2000,No,No,No,No,No,No,No,,,Yes,No,"Yes, over entire range",
93768434,Gubernetes yetapa,22700312,,3540000,,,,,,1200,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93768627,Satrapa icterophrys,22700315,,12500000,,,,,,2600,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93769376,Muscipipra vetula,22700329,,1060000,,,,,,2200,U,,,3.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93769787,Attila cinnamomeus,22700337,,6400000,,,,,,500,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93770017,Attila torridus,22700340,,63000,,,,,,1000,2500-9999,,11-100,3.2,Not a Migrant,2-100,No,,2000,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93770526,Attila bolivianus,22700346,,3980000,,,,,,300,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93771180,Casiornis rufus,22700357,,3690000,,,,,,1500,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93771407,Casiornis fuscus,22700365,,2700000,,,,,,500,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93771755,Rhytipterna simplex,22700376,,11300000,,,,,,800,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93771967,Rhytipterna immunda,22700380,,4240000,,,,,,300,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93772581,Sirystes sibilator,103682292,,6510000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93773259,Myiarchus tuberculifer,22700399,,21100000,,,,,,3400,,,,5.1,Full Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93773579,Myiarchus barbirostris,22700402,,13500,,,,,,2000,U,,,5.1,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93773755,Myiarchus swainsoni,22700405,,9400000,,,,,,2600,U,,,5.1,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93774069,Myiarchus venezuelensis,22700408,,818000,,,,,,600,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93774719,Myiarchus cephalotes,22700418,,4170000,,,,,800,3000,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93774907,Myiarchus phaeocephalus,22700421,,195000,,,,,,1500,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93775083,Myiarchus apicalis,22700424,,117000,,,,,400,2500,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93776022,Myiarchus tyrannulus,22700436,,23700000,,,,,,1700,,,,6.5,Full Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93776414,Myiarchus nugator,22700439,,3300,,,,,,900,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93776627,Myiarchus magnirostris,22700442,,39900,,,,,,1500,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93776794,Myiarchus validus,22700446,,13500,,,,,,2000,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93776959,Myiarchus sagrae,22700449,,665000,,,,,,1500,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93777376,Myiarchus antillarum,22700455,,14900,,,,,,800,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93777565,Myiarchus oberi,22700458,,40300,,,,,,900,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93777948,Ramphotrigon megacephalum,22700464,,9740000,,,,,,1400,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93778159,Ramphotrigon fuscicauda,22700473,,3400000,,,,,,900,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93778583,Tyrannus niveigularis,22700479,,199000,,,,,,1200,U,,,4.2,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93778796,Tyrannus albogularis,22700482,,5770000,,,,,,1000,U,,,4.2,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93780761,Tyrannus savana,22700503,,16500000,,,,,,4100,,,,4.2,Full Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93782147,Tyrannus caudifasciatus,22700513,,1550000,,,,,,2000,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93782945,Griseotyrannus aurantioatrocristatus,22700523,,7420000,,,,,,1100,U,,,3.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93785126,Myiodynastes maculatus,103682222,,6610000,,,,,,3000,,,,3.6,Full Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93787702,Phelpsia inornata,22700609,,330000,,,,,,500,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93788480,Xenopsaris albinucha,22700632,,11000000,,,,,,600,U,,,4.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93788714,Pachyramphus viridis,103677078,,6260000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93789354,Pachyramphus castaneus,22700644,,11500000,,,,,,1700,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93790303,Pachyramphus marginatus,22700658,,11000000,,,,,,1000,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93790506,Pachyramphus surinamus,22700661,,1550000,,,,,,300,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93791687,Pachyramphus minor,22700677,,7380000,,,,,,1050,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93791902,Pachyramphus niger,22700680,,13500,,,,,,1800,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93792271,Tityra cayana,103676987,,5990000,,,,,,,U,,,4.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93793100,Phoenicircus nigricollis,22700695,,3030000,,,,,,400,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93793289,Phoenicircus carnifex,22700700,,1630000,,,,,,700,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93794819,Ampelion rubrocristatus,22700753,,3410000,,,,,2500,3900,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93795017,Ampelion rufaxilla,22700761,,1990000,,,,,1750,2740,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93795494,Phytotoma rutila,22700767,,2530000,,,,,,3600,U,,,4.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93795753,Phytotoma rara,22700770,,487000,,,,,,2700,U,,,4.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93795962,Zaratornis stresemanni,22700773,,116000,,,,,3250,4250,1000-4000,,11-100,4.6,Altitudinal Migrant,2-100,No,,1992,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93796258,Pipreola riefferii,22700782,,1840000,,,,,1000,3050,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93796432,Pipreola intermedia,22700785,,305000,,,,,1100,3100,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
