internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22701914,Hylophylax naevius,Hylophylax naevia,Hylophylax naevia,,"Sibley and Monroe (1990, 1993)",,
22701914,Hylophylax naevius,Hylophylax naevia,Hylophylax naevia,,Stotz et al. (1996),,
22701914,Hylophylax naevius,Hylophylax naevia,Hylophylax naevia,,BirdLife International (2004),,
22701960,Phlegopsis borbae,Phlegopsis borbae,Phlegopsis borbae,,BirdLife International (2004),,
22701960,Phlegopsis borbae,Skutchia borbae,Skutchia borbae,,BirdLife International (2008),,
22701960,Phlegopsis borbae,Phlegopsis borbae borbae Stotz et al. (1996),Phlegopsis borbae,borbae,Stotz et al. (1996),,
22702012,Tarphonomus harterti,Upucerthia harterti,Upucerthia harterti,,"Sibley and Monroe (1990, 1993)",,
22702012,Tarphonomus harterti,Ochetorhynchus harterti,Ochetorhynchus harterti,,BirdLife International (2004),,
22702012,Tarphonomus harterti,Upucerthia harterti,Upucerthia harterti,,BirdLife International (2008),,
22702012,Tarphonomus harterti,Ochetorhynchus harterti harterti Stotz et al. (1996),Ochetorhynchus harterti,harterti,Stotz et al. (1996),,
22702023,Tarphonomus certhioides,Ochetorhynchus certhioides certhioides BirdLife International (2004),Ochetorhynchus certhioides,certhioides,BirdLife International (2004),,
22702023,Tarphonomus certhioides,Ochetorhynchus certhioides,Ochetorhynchus certhioides,,Stotz et al. (1996),,
22702023,Tarphonomus certhioides,Upucerthia certhioides,Upucerthia certhioides,,"Sibley and Monroe (1990, 1993)",,
22702023,Tarphonomus certhioides,Upucerthia certhioides,Upucerthia certhioides,,BirdLife International (2008),,
22702034,Ochetorhynchus ruficaudus,"Upucerthia ruficauda ruficauda Sibley and Monroe (1990, 1993)",Upucerthia ruficauda,ruficauda,"Sibley and Monroe (1990, 1993)",,
22702034,Ochetorhynchus ruficaudus,Ochetorhynchus ruficauda,Ochetorhynchus ruficauda,,Stotz et al. (1996),,
22702034,Ochetorhynchus ruficaudus,Ochetorhynchus ruficauda,Ochetorhynchus ruficauda,,BirdLife International (2004),,
22702034,Ochetorhynchus ruficaudus,Upucerthia ruficauda,Upucerthia ruficauda,,BirdLife International (2008),,
22702034,Ochetorhynchus ruficaudus,Upucerthia ruficauda,Upucerthia ruficauda,,Stotz et al. (1996),,
22702046,Ochetorhynchus andaecola,Upucerthia andaecola,Upucerthia andaecola,,BirdLife International (2008),,
22702046,Ochetorhynchus andaecola,Upucerthia andaecola,Upucerthia andaecola,,"Sibley and Monroe (1990, 1993)",,
22702046,Ochetorhynchus andaecola,Upucerthia andaecola,Upucerthia andaecola,,Stotz et al. (1996),,
22702120,Ochetorhynchus melanurus,Chilia melanura,Chilia melanura,,BirdLife International (2008),,
22702120,Ochetorhynchus melanurus,Chilia melanura,Chilia melanura,,Stotz et al. (1996),,
22702120,Ochetorhynchus melanurus,Chilia melanura,Chilia melanura,,"Sibley and Monroe (1990, 1993)",,
22702209,Asthenes coryi,Schizoeaca coryi,Schizoeaca coryi,,"BirdLife International (2004, 2008)",,
22702209,Asthenes coryi,Schizoeaca coryi,Schizoeaca coryi,,Stotz et al. (1996),,
22702209,Asthenes coryi,Schizoeaca coryi,Schizoeaca coryi,,"Sibley and Monroe (1990, 1993)",,
22702225,Asthenes griseomurina,Schizoeaca griseomurina,Schizoeaca griseomurina,,"BirdLife International (2004, 2008)",,
22702225,Asthenes griseomurina,Schizoeaca griseomurina,Schizoeaca griseomurina,,"Sibley and Monroe (1990, 1993)",,
22702225,Asthenes griseomurina,Schizoeaca griseomurina,Schizoeaca griseomurina,,Stotz et al. (1996),,
22702234,Asthenes palpebralis,Schizoeaca palpebralis,Schizoeaca palpebralis,,"Sibley and Monroe (1990, 1993)",,
22702234,Asthenes palpebralis,Schizoeaca palpebralis,Schizoeaca palpebralis,,Stotz et al. (1996),,
22702234,Asthenes palpebralis,Schizoeaca palpebralis,Schizoeaca palpebralis,,"BirdLife International (2004, 2008)",,
22702258,Asthenes harterti,Schizoeaca harterti,Schizoeaca harterti,,Stotz et al. (1996),,
22702258,Asthenes harterti,Schizoeaca harterti,Schizoeaca harterti,,"Sibley and Monroe (1990, 1993)",,
22702258,Asthenes harterti,Schizoeaca harterti,Schizoeaca harterti,,"BirdLife International (2004, 2008)",,
22702266,Asthenes moreirae,"Schizoeaca moreirae moreirae Sibley and Monroe (1990, 1993)",Schizoeaca moreirae,moreirae,"Sibley and Monroe (1990, 1993)",,
22702266,Asthenes moreirae,Oreophylax moreirae,Oreophylax moreirae,,"BirdLife International (2004, 2008)",,
22702276,Schoeniophylax phryganophilus,Schoeniophylax phryganophila,Schoeniophylax phryganophila,,Stotz et al. (1996),,
22702276,Schoeniophylax phryganophilus,Schoeniophylax phryganophila,Schoeniophylax phryganophila,,"Sibley and Monroe (1990, 1993)",,
22702276,Schoeniophylax phryganophilus,Schoeniophylax phryganophila,Schoeniophylax phryganophila,,BirdLife International (2004),,
22702341,Mazaria propinqua,"Synallaxis propinqua Pelzeln, 1859",Synallaxis,propinqua,"Pelzeln, 1859",,
22702387,Synallaxis candei,Poecilurus candei candei Stotz et al. (1996),Poecilurus candei,candei,Stotz et al. (1996),,
22702464,Thripophaga gutturata,"Cranioleuca gutturata (D'Orbigny & Lafresnaye, 1838)",Cranioleuca,gutturata,"(D'Orbigny & Lafresnaye, 1838)",,
22702471,Certhiaxis cinnamomeus,Certhiaxis cinnamomea,Certhiaxis cinnamomea,,BirdLife International (2004),,
22702471,Certhiaxis cinnamomeus,Certhiaxis cinnamomea,Certhiaxis cinnamomea,,"Sibley and Monroe (1990, 1993)",,
22702471,Certhiaxis cinnamomeus,Certhiaxis cinnamomea,Certhiaxis cinnamomea,,Stotz et al. (1996),,
22702479,Certhiaxis mustelinus,Certhiaxis mustelina,Certhiaxis mustelina,,Stotz et al. (1996),,
22702479,Certhiaxis mustelinus,Certhiaxis mustelina,Certhiaxis mustelina,,"Sibley and Monroe (1990, 1993)",,
22702479,Certhiaxis mustelinus,Certhiaxis mustelina,Certhiaxis mustelina,,BirdLife International (2004),,
22702503,Pseudasthenes cactorum,Asthenes cactorum,Asthenes cactorum,,Stotz et al. (1996),,
22702503,Pseudasthenes cactorum,Asthenes cactorum,Asthenes cactorum,,"Sibley and Monroe (1990, 1993)",,
22702503,Pseudasthenes cactorum,Asthenes cactorum,Asthenes cactorum,,"BirdLife International (2004, 2008)",,
22702530,Pseudasthenes steinbachi,Asthenes steinbachi,Asthenes steinbachi,,"BirdLife International (2004, 2008)",,
22702530,Pseudasthenes steinbachi,Asthenes steinbachi,Asthenes steinbachi,,Stotz et al. (1996),,
22702530,Pseudasthenes steinbachi,Asthenes steinbachi,Asthenes steinbachi,,"Sibley and Monroe (1990, 1993)",,
22702539,Pseudasthenes humicola,Asthenes humicola,Asthenes humicola,,Stotz et al. (1996),,
22702539,Pseudasthenes humicola,Asthenes humicola,Asthenes humicola,,BirdLife International,,
22702539,Pseudasthenes humicola,Asthenes humicola,Asthenes humicola,,"Sibley and Monroe (1990, 1993)",,
22702547,Pseudasthenes patagonica,Asthenes patagonica,Asthenes patagonica,,"BirdLife International (2004, 2008)",,
22702547,Pseudasthenes patagonica,Asthenes patagonica,Asthenes patagonica,,"Sibley and Monroe (1990, 1993)",,
22702547,Pseudasthenes patagonica,Asthenes patagonica,Asthenes patagonica,,Stotz et al. (1996),,
22702667,Ochetorhynchus phoenicurus,Eremobius phoenicurus,Eremobius phoenicurus,,Stotz et al. (1996),,
22702667,Ochetorhynchus phoenicurus,Eremobius phoenicurus,Eremobius phoenicurus,,BirdLife International (2008),,
22702667,Ochetorhynchus phoenicurus,Eremobius phoenicurus,Eremobius phoenicurus,,"Sibley and Monroe (1990, 1993)",,
22702698,Premnornis guttuliger,Premnornis guttuligera,Premnornis,guttuligera,,,
22702777,Syndactyla ruficollis,Automolus ruficollis ruficollis Stotz et al. (1996),Automolus ruficollis,ruficollis,Stotz et al. (1996),,
22702777,Syndactyla ruficollis,Automolus ruficollis ruficollis Collar and Andrew (1988),Automolus ruficollis,ruficollis,Collar and Andrew (1988),,
22702835,Philydor erythropterum,Philydor erythropterus,Philydor erythropterus,,Stotz et al. (1996),,
22702835,Philydor erythropterum,Philydor erythropterus,Philydor erythropterus,,BirdLife International (2004),,
22702835,Philydor erythropterum,Philydor erythropterus,Philydor erythropterus,,"Sibley and Monroe (1990, 1993)",,
22702843,Anabacerthia amaurotis,Philydor amaurotis amaurotis Collar and Andrew (1988),Philydor amaurotis,amaurotis,Collar and Andrew (1988),,
22702843,Anabacerthia amaurotis,Philydor amaurotis amaurotis Collar et al. (1994),Philydor amaurotis,amaurotis,Collar et al. (1994),,
22702843,Anabacerthia amaurotis,"Philydor amaurotis amaurotis Sibley and Monroe (1990, 1993)",Philydor amaurotis,amaurotis,"Sibley and Monroe (1990, 1993)",,
22702855,Anabacerthia lichtensteini,"Philydor lichtensteini Cabanis & Heine, 1859",Philydor,lichtensteini,"Cabanis & Heine, 1859",,
22702872,Syndactyla ucayalae,Philydor ucayalae ucayalae Collar and Andrew (1988),Philydor ucayalae,ucayalae,Collar and Andrew (1988),,
22702872,Syndactyla ucayalae,"Simoxenops ucayalae (Chapman, 1928)",Simoxenops,ucayalae,"(Chapman, 1928)",,
22702878,Syndactyla striata,"Simoxenops striatus (Carriker, 1935)",Simoxenops,striatus,"(Carriker, 1935)",,
22702881,Anabazenops fuscus,Philydor fuscus fuscus Collar and Andrew (1988),Philydor fuscus,fuscus,Collar and Andrew (1988),,
22702984,Microxenops milleri,"Xenops milleri (Chapman, 1914)",Xenops,milleri,"(Chapman, 1914)",,
103661301,Hylexetastes perrotii,"Hylexetastes uniformis Hellmayr, 1909",Hylexetastes,uniformis,"Hellmayr, 1909",,
103661301,Hylexetastes perrotii,"Hylexetastes brigidai da Silva, Novaes & Oren, 1995",Hylexetastes,brigidai,"da Silva, Novaes & Oren, 1995",,
22703560,Cormobates leucophaea,"Cormobates leucophaeus leucophaeus Sibley and Monroe (1990, 1993)",Cormobates leucophaeus,leucophaeus,"Sibley and Monroe (1990, 1993)",,
22703560,Cormobates leucophaea,Cormobates leucophaeus leucophaeus Christidis and Boles (1994),Cormobates leucophaeus,leucophaeus,Christidis and Boles (1994),,
22703682,Chlamydera guttata,Ptilonorhynchus guttatus guttatus Christidis and Boles (2008),Ptilonorhynchus guttatus,guttatus,Christidis and Boles (2008),,
22703688,Chlamydera maculata,Ptilonorhynchus maculatus maculatus Christidis and Boles (2008),Ptilonorhynchus maculatus,maculatus,Christidis and Boles (2008),,
22703703,Chlamydera cerviniventris,Ptilonorhynchus cerviniventris cerviniventris Christidis and Boles (2008),Ptilonorhynchus cerviniventris,cerviniventris,Christidis and Boles (2008),,
22703913,Cissomela pectoralis,Cissomela pectoralis pectoralis Christidis and Boles (2008),Cissomela pectoralis,pectoralis,Christidis and Boles (2008),,
22703913,Cissomela pectoralis,"Certhionyx pectoralis (Gould, 1841)",Certhionyx,pectoralis,"(Gould, 1841)",,
22703919,Sugomel nigrum,Sugomel niger niger Christidis and Boles (2008),Sugomel niger,niger,Christidis and Boles (2008),,
22703919,Sugomel nigrum,"Certhionyx niger (Gould, 1838)",Certhionyx,niger,"(Gould, 1838)",,
103684809,Lichmera indistincta,"Lichmera limbata (Müller, 1843)",Lichmera,limbata,"(Müller, 1843)",,
22703993,Microptilotis albonotatus,"Meliphaga albonotata (Salvadori, 1876)",Meliphaga,albonotata,"(Salvadori, 1876)",,
22704024,Microptilotis reticulatus,"Meliphaga reticulata Temminck, 1824",Meliphaga,reticulata,"Temminck, 1824",,
22704043,Bolemoreus frenatus,"Lichenostomus frenatus (Ramsay, 1875)",Lichenostomus,frenatus,"(Ramsay, 1875)",,
22704055,Gavicalis versicolor,"Lichenostomus versicolor (Gould, 1843)",Lichenostomus,versicolor,"(Gould, 1843)",,
22704061,Gavicalis virescens,"Lichenostomus virescens (Vieillot, 1817)",Lichenostomus,virescens,"(Vieillot, 1817)",,
22704067,Stomiopera unicolor,"Lichenostomus unicolor (Gould, 1843)",Lichenostomus,unicolor,"(Gould, 1843)",,
22704070,Nesoptilotis leucotis,"Lichenostomus leucotis (Latham, 1801)",Lichenostomus,leucotis,"(Latham, 1801)",,
22704073,Nesoptilotis flavicollis,"Lichenostomus flavicollis (Vieillot, 1817)",Lichenostomus,flavicollis,"(Vieillot, 1817)",,
22704082,Ptilotula keartlandi,"Lichenostomus keartlandi (North, 1895)",Lichenostomus,keartlandi,"(North, 1895)",,
22704085,Ptilotula flavescens,"Lichenostomus flavescens (Gould, 1840)",Lichenostomus,flavescens,"(Gould, 1840)",,
22704091,Ptilotula plumula,"Lichenostomus plumulus (Gould, 1841)",Lichenostomus,plumulus,"(Gould, 1841)",,
22704094,Ptilotula ornata,"Lichenostomus ornatus (Gould, 1838)",Lichenostomus,ornatus,"(Gould, 1838)",,
22704110,Xanthotis macleayanus,Xanthotis macleayana,Xanthotis macleayana,,BirdLife International (2004),,
22704110,Xanthotis macleayanus,Xanthotis macleayana,Xanthotis macleayana,,Christidis and Boles (1994),,
22704110,Xanthotis macleayanus,Xanthotis macleayana,Xanthotis macleayana,,"Sibley and Monroe (1990, 1993)",,
22733441,Philemon buceroides,"Philemon novaeguineae (Müller, 1843)",Philemon,novaeguineae,"(Müller, 1843)",,
22704353,Phylidonyris pyrrhopterus,Phylidonyris pyrrhoptera,Phylidonyris pyrrhoptera,,"Sibley and Monroe (1990, 1993)",,
22704353,Phylidonyris pyrrhopterus,Phylidonyris pyrrhoptera,Phylidonyris pyrrhoptera,,Christidis and Boles (1994),,
22704353,Phylidonyris pyrrhopterus,Phylidonyris pyrrhoptera,Phylidonyris pyrrhoptera,,BirdLife International (2004),,
22704364,Phylidonyris niger,Phylidonyris nigra,Phylidonyris nigra,,Christidis and Boles (1994),,
22704364,Phylidonyris niger,Phylidonyris nigra,Phylidonyris nigra,,"Sibley and Monroe (1990, 1993)",,
22704364,Phylidonyris niger,Phylidonyris nigra,Phylidonyris nigra,,BirdLife International (2004),,
22704372,Purnella albifrons,Purnella albifrons albifrons Christidis and Boles (2008),Purnella albifrons,albifrons,Christidis and Boles (2008),,
22704372,Purnella albifrons,"Phylidonyris albifrons (Gould, 1841)",Phylidonyris,albifrons,"(Gould, 1841)",,
22704388,Gliciphila melanops,Glyciphila melanops melanops Christidis and Boles (2008),Glyciphila melanops,melanops,Christidis and Boles (2008),,
22704388,Gliciphila melanops,"Phylidonyris melanops (Latham, 1801)",Phylidonyris,melanops,"(Latham, 1801)",,
22704536,Neosericornis citreogularis,"Sericornis citreogularis Gould, 1838",Sericornis,citreogularis,"Gould, 1838",,
22704559,Sericornis magnirostra,"Sericornis magnirostris magnirostris Sibley and Monroe (1990, 1993)",Sericornis magnirostris,magnirostris,"Sibley and Monroe (1990, 1993)",,
22704559,Sericornis magnirostra,Sericornis magnirostris magnirostris Christidis and Boles (1994),Sericornis magnirostris,magnirostris,Christidis and Boles (1994),,
22704570,Aethomyias rufescens,"Sericornis rufescens (Salvadori, 1876)",Sericornis,rufescens,"(Salvadori, 1876)",,
22704604,Hylacola pyrrhopygia,Calamanthus pyrrhopygia pyrrhopygia Christidis and Boles (2008),Calamanthus pyrrhopygia,pyrrhopygia,Christidis and Boles (2008),,
22704604,Hylacola pyrrhopygia,"Hylacola pyrrhopygius pyrrhopygius Sibley and Monroe (1990, 1993)",Hylacola pyrrhopygius,pyrrhopygius,"Sibley and Monroe (1990, 1993)",,
22704604,Hylacola pyrrhopygia,"Calamanthus pyrrhopygius (Vigors &amp; Horsfield, 1827)",Calamanthus,pyrrhopygius,"(Vigors &amp; Horsfield, 1827)",,
22704614,Hylacola cauta,"Hylacola cautus cautus Sibley and Monroe (1990, 1993)",Hylacola cautus,cautus,"Sibley and Monroe (1990, 1993)",,
22704614,Hylacola cauta,Calamanthus cautus cautus Christidis and Boles (2008),Calamanthus cautus,cautus,Christidis and Boles (2008),,
22704614,Hylacola cauta,"Calamanthus cautus (Gould, 1843)",Calamanthus,cautus,"(Gould, 1843)",,
22704669,Gerygone chloronota,Gerygone chloronotus chloronotus Christidis and Boles (1994),Gerygone chloronotus,chloronotus,Christidis and Boles (1994),,
22704669,Gerygone chloronota,"Gerygone chloronotus chloronotus Sibley and Monroe (1990, 1993)",Gerygone chloronotus,chloronotus,"Sibley and Monroe (1990, 1993)",,
22704683,Gerygone olivacea,Gerygone albogularis albogularis Christidis and Boles (2008),Gerygone albogularis,albogularis,Christidis and Boles (2008),,
22704860,Quoyornis georgianus,"Eopsaltria georgiana (Quoy & Gaimard, 1830)",Eopsaltria,georgiana,"(Quoy & Gaimard, 1830)",,
22704883,Plesiodryas albonotata,"Poecilodryas albonotata (Salvadori, 1876)",Poecilodryas,albonotata,"(Salvadori, 1876)",,
22704900,Peneothello bimaculata,Peneothello bimaculatus,Peneothello bimaculatus,,BirdLife International (2004),,
22704900,Peneothello bimaculata,Peneothello bimaculatus,Peneothello bimaculatus,,"Sibley and Monroe (1990, 1993)",,
22704936,Irena cyanogastra,"Irena cyanogaster cyanogaster Sibley and Monroe (1990, 1993)",Irena cyanogaster,cyanogaster,"Sibley and Monroe (1990, 1993)",,
22704980,Garritornis isidorei,"Pomatostomus isidorei Lesson, 1827",Pomatostomus,isidorei,"Lesson, 1827",,
22730635,Lanius collaris,"Lanius marwitzi Reichenow, 1901",Lanius,marwitzi,"Reichenow, 1901",,
22705103,Lanius corvinus,"Corvinella corvina (Shaw, 1809)",Corvinella,corvina,"(Shaw, 1809)",,
22705107,Lanius melanoleucus,"Corvinella melanoleuca melanoleuca Sibley and Monroe (1990, 1993)",Corvinella melanoleuca,melanoleuca,"Sibley and Monroe (1990, 1993)",,
22705107,Lanius melanoleucus,"Urolestes melanoleucus (Jardine, 1831)",Urolestes,melanoleucus,"(Jardine, 1831)",,
22705297,Pachysylvia muscicapina,"Hylophilus muscicapinus Sclater & Salvin, 1873",Hylophilus,muscicapinus,"Sclater & Salvin, 1873",,
22705345,Cinclosoma castanotum,Cinclosoma castanotus castanotus Christidis and Boles (1994),Cinclosoma castanotus,castanotus,Christidis and Boles (1994),,
22705345,Cinclosoma castanotum,"Cinclosoma castanotus castanotus Sibley and Monroe (1990, 1993)",Cinclosoma castanotus,castanotus,"Sibley and Monroe (1990, 1993)",,
22705414,Pachycare flavogriseum,Pachycare flavogrisea,Pachycare flavogrisea,,BirdLife International (2004),,
22705414,Pachycare flavogriseum,Pachycare flavogrisea,Pachycare flavogrisea,,"Sibley and Monroe (1990, 1993)",,
22705579,Pseudorectes incertus,"Pitohui incertus van Oort, 1909",Pitohui,incertus,"van Oort, 1909",,
22705652,Cyanolyca viridicyanus,Cyanolyca viridicyana viridicyana Stotz et al. (1996),Cyanolyca viridicyana,viridicyana,Stotz et al. (1996),,
22705652,Cyanolyca viridicyanus,"Cyanolyca viridicyana viridicyana Sibley and Monroe (1990, 1993)",Cyanolyca viridicyana,viridicyana,"Sibley and Monroe (1990, 1993)",,
103727590,Corvus macrorhynchos,"Corvus levaillantii Lesson, 1831",Corvus,levaillantii,"Lesson, 1831",,
22706088,Megalampitta gigantea,"Melampitta gigantea (Rothschild, 1899)",Melampitta,gigantea,"(Rothschild, 1899)",,
22706157,Drepanornis albertisi,"Epimachus albertisi (Sclater, 1873)",Epimachus,albertisi,"(Sclater, 1873)",,
22706285,Melloria quoyi,"Cracticus quoyi (Lesson, 1827)",Cracticus,quoyi,"(Lesson, 1827)",,
22706529,Coracina parvula,"Graucalus parvulus Salvadori, 1878",Graucalus,parvulus,"Salvadori, 1878",,
22706529,Coracina parvula,"Edolisoma parvulum (Salvadori, 1878)",Edolisoma,parvulum,"(Salvadori, 1878)",,
22706532,Celebesica abbotti,"Coracina abbotti (Riley, 1918)",Coracina,abbotti,"(Riley, 1918)",,
22706535,Edolisoma anale,"Coracina analis (Verreaux & Des Murs, 1860)",Coracina,analis,"(Verreaux & Des Murs, 1860)",,
22706538,Ceblepyris pectoralis,"Coracina pectoralis (Jardine & Selby, 1828)",Coracina,pectoralis,"(Jardine & Selby, 1828)",,
22706548,Cyanograucalus azureus,"Coracina azurea (Cassin, 1852)",Coracina,azurea,"(Cassin, 1852)",,
22706564,Lalage typica,"Coracina typica (Hartlaub, 1865)",Coracina,typica,"(Hartlaub, 1865)",,
22706569,Lalage newtoni,"Coracina newtoni (Pollen, 1866)",Coracina,newtoni,"(Pollen, 1866)",,
22706584,Edolisoma dohertyi,"Coracina dohertyi (Hartert, 1896)",Coracina,dohertyi,"(Hartert, 1896)",,
22706588,Edolisoma sula,"Coracina sula (Hartert, 1917)",Coracina,sula,"(Hartert, 1917)",,
22706601,Edolisoma morio,"Coracina morio (Müller, 1843)",Coracina,morio,"(Müller, 1843)",,
